ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID860973767,13 Pearce St,2,h,710000.0,4/03/2017,1.0,0.0,164.0,109.0,-37.8198,144.8839
ID392592059,67 Winfield Rd,4,h,1850000.0,22/07/2017,4.0,3.0,929.0,59.0,-37.79497,145.10538
ID240828035,5/11 Albion St,2,u,497500.0,28/08/2016,0.0,0.0,0.0,91.0,-37.8739,144.9929
ID384842515,11 Carrathool St,3,h,1400000.0,10/12/2016,1.0,3.0,770.0,54.0,-37.7644,145.0886
ID997953177,10 Hansen Rd,4,h,950000.0,15/07/2017,2.0,4.0,2033.0,49.0,-37.86669000000001,145.29959
ID808362821,74 Arthur St,3,h,796000.0,24/06/2017,2.0,2.0,534.0,69.0,-37.69852,145.04836
ID927300574,41 Gordon St,3,t,950000.0,29/07/2017,2.0,2.0,211.0,49.0,-37.83712,144.86686
ID150655007,23 Maryville St,4,h,1925000.0,27/11/2016,2.0,3.0,485.0,14.0,-37.8754,144.9944
ID902653110,6 Millers Rd,2,h,1005000.0,22/04/2017,1.0,2.0,780.0,69.0,-37.8241,144.8419
ID353732406,18 Achilles St,2,h,415000.0,28/05/2016,1.0,1.0,422.0,59.0,-37.7343,145.04399999999995
ID803872412,60 Arden St,4,h,1475000.0,12/08/2017,2.0,1.0,137.0,3.0,-37.80072,144.9496
ID978984774,9 Empress Rd,3,h,1864000.0,10/09/2016,2.0,1.0,405.0,69.0,-37.8203,145.0881
ID278718313,7 Dalworth St,2,h,765000.0,4/02/2016,1.0,2.0,672.0,61.0,-37.7812,144.8121
ID375746547,409/10 Hillingdon Pl,2,u,735000.0,17/06/2017,1.0,1.0,0.0,4.0,-37.85127,144.99434
ID648351609,203b Elizabeth St,2,t,570000.0,23/04/2016,2.0,2.0,186.0,5.0,-37.7263,144.9843
ID766711088,227 Murray Rd,2,h,850000.0,7/05/2016,1.0,1.0,356.0,79.0,-37.7384,145.0058
ID195624473,1/4 Southey Ct,2,u,670000.0,3/09/2017,1.0,0.0,643.0,69.0,-37.87571,144.98702
ID237584711,43 Andrew St,4,h,2004000.0,24/09/2016,2.0,1.0,569.0,109.0,-37.772,145.0039
ID566238489,4/30 Weir St,2,u,605000.0,4/06/2016,1.0,1.0,0.0,18.0,-37.8152,145.0843
ID468731923,1 Elphin St,2,h,1070000.0,29/04/2017,1.0,3.0,480.0,129.0,-37.8431,144.8919
ID362329879,52 Richardson St,3,h,508000.0,15/07/2017,2.0,1.0,189.0,29.0,-37.68159,145.0371
ID899001957,2 Colin St,4,h,990000.0,8/04/2017,1.0,6.0,654.0,69.0,-37.7803,144.8415
ID650053406,96A Through Rd,3,h,1861000.0,13/05/2017,2.0,2.0,324.0,129.0,-37.8418,145.0916
ID283986457,118 The Avenue,4,t,840000.0,17/09/2016,3.0,2.0,278.0,4.0,-37.8261,144.8718
ID367941059,4/63 Hampton Rd,4,t,652500.0,15/10/2016,2.0,1.0,179.0,24.0,-37.7527,144.8824
ID549101132,101 Middle St,2,h,722000.0,13/08/2016,3.0,1.0,580.0,69.0,-37.7098,144.9424
ID829587920,75 King St,3,h,910000.0,17/09/2016,1.0,1.0,775.0,69.0,-37.7231,144.8835
ID450443369,2A Mills St,2,t,1500000.0,29/04/2017,1.0,1.0,115.0,129.0,-37.8441,144.9598
ID190071248,203 Munro St,4,h,1400000.0,18/06/2016,1.0,1.0,856.0,49.0,-37.7432,144.9481
ID347555839,2 Clifton Ct,5,h,780000.0,17/06/2017,2.0,2.0,663.0,23.0,-37.694959999999995,144.79511000000005
ID369518539,13 Baily St,4,h,1387000.0,24/06/2017,2.0,4.0,691.0,823.0,-37.86827,145.1452
ID498041515,753 Gilbert Rd,3,h,755000.0,9/09/2017,1.0,1.0,482.0,54.0,-37.7197,144.99295
ID796323006,42 Gisborne St,4,h,1140000.0,24/09/2016,2.0,3.0,554.0,21.0,-37.7624,145.0961
ID258975205,2/161 Ogilvie St,3,h,801500.0,18/03/2017,1.0,1.0,175.0,3.0,-37.7393,144.894
ID888024124,2/31 Leslie Rd,2,u,485000.0,17/06/2017,1.0,1.0,1856.0,12.0,-37.76,144.91439
ID938333577,5/228 Reynard St,2,h,472000.0,27/06/2016,1.0,1.0,500.0,44.0,-37.747,144.9515
ID261166956,18/76 Mathoura Rd,1,u,552000.0,8/04/2017,1.0,1.0,0.0,16.0,-37.8428,145.0081
ID587728535,16/89 Neerim Rd,2,t,636500.0,22/05/2016,1.0,1.0,0.0,49.0,-37.8866,145.0396
ID536768539,4 Peel St,5,h,2415000.0,17/09/2016,3.0,2.0,803.0,15.0,-37.8463,144.8935
ID962065002,8 Skye Ct,3,h,724000.0,23/09/2017,2.0,2.0,482.0,29.0,-37.82391,145.30266
ID417967511,31 Miller Gr,3,h,2310000.0,10/12/2016,1.0,2.0,782.0,99.0,-37.8107,145.0219
ID915655835,3 Henderson Rd,4,h,821000.0,1/07/2017,1.0,6.0,763.0,3.0,-37.69048,144.87312
ID378734259,126 The Parade,2,h,1010000.0,19/11/2016,1.0,1.0,325.0,49.0,-37.7722,144.9117
ID724959759,87 Ballard St,4,h,1000000.0,1/07/2017,2.0,2.0,438.0,29.0,-37.81789000000001,144.86744
ID322031148,8/232 Williamstown Rd,2,u,500000.0,12/08/2017,1.0,1.0,0.0,6.0,-37.813520000000004,144.88311000000004
ID288225585,2 Honeyeater Cr,3,h,746000.0,23/09/2017,2.0,2.0,649.0,5.0,-37.69616,144.78587
ID232250779,61 Windsor Bvd,4,h,860000.0,15/07/2017,2.0,2.0,663.0,24.0,-37.79215,144.76285
ID183081136,66 Champion St,4,h,3900000.0,22/05/2016,2.0,2.0,842.0,29.0,-37.9227,145.0043
ID194966258,83 Fulham Rd,5,h,2840000.0,12/06/2016,4.0,4.0,809.0,109.0,-37.775,145.0268
ID906726090,9/17 Howitt St,2,u,570000.0,29/07/2017,1.0,1.0,0.0,54.0,-37.84679000000001,145.00206
ID384029860,234 Coppin St,3,h,1102000.0,4/02/2016,2.0,0.0,194.0,21.0,-37.8265,145.0022
ID324739338,9 Delaware St,3,h,900000.0,16/09/2017,1.0,1.0,694.0,129.0,-37.720890000000004,145.0153
ID233283593,3 Gooch St,2,h,1010000.0,3/06/2017,1.0,0.0,245.0,49.0,-37.75789,145.00136
ID821071235,27 Ashton St,3,h,705000.0,30/07/2016,1.0,1.0,437.0,89.0,-37.7291,145.02100000000004
ID465157302,171 Ashworth St,3,h,2623000.0,26/07/2016,2.0,2.0,181.0,9.0,-37.8536,144.9625
ID586817201,15 Maple St,4,h,1080000.0,3/09/2017,2.0,3.0,795.0,19.0,-37.9484,145.15663
ID484475750,111 Nepean Hwy,3,h,1060000.0,27/05/2017,2.0,1.0,306.0,44.0,-37.895070000000004,145.00477
ID135849433,2/252 Parer Rd,2,t,450000.0,7/05/2016,1.0,1.0,110.0,4.0,-37.7216,144.871
ID282537301,13/77 St James Rd,2,t,515000.0,18/03/2017,1.0,1.0,73.0,59.0,-37.7472,145.0702
ID146254470,4/21 Main St,3,t,755000.0,27/05/2017,1.0,2.0,234.0,26.0,-37.7254,144.92048
ID958446858,104/5 Ordnance Res,2,u,400000.0,12/11/2016,1.0,2.0,3967.0,12.0,-37.7706,144.8805
ID492591852,49 Bent St,3,h,1500000.0,28/05/2016,1.0,1.0,929.0,69.0,-37.8651,144.832
ID833192123,12/25 Byron St,1,u,410000.0,7/11/2016,1.0,1.0,1045.0,8.0,-37.802,144.9516
ID117737058,88 Eleanor St,3,h,775000.0,16/07/2016,1.0,1.0,242.0,99.0,-37.7956,144.8848
ID135670091,67 McEwan Rd,3,h,1010000.0,27/05/2017,1.0,2.0,648.0,6.0,-37.73658,145.05341
ID283226487,1 Carina Dr,5,h,460000.0,3/09/2017,2.0,2.0,590.0,27.0,-37.68217,144.56926
ID985024389,10 May St,4,h,931000.0,6/08/2016,1.0,1.0,499.0,29.0,-37.733000000000004,144.9988
ID659810236,2A Goodrich St,3,h,900000.0,29/07/2017,2.0,2.0,264.0,5.0,-37.91155,145.076
ID925139951,2/149 Carpenter St,3,u,1336000.0,3/06/2017,2.0,1.0,249.0,39.0,-37.90597,145.00208
ID318125695,706/30 St Andrews Pl,2,u,1400000.0,8/10/2016,2.0,1.0,0.0,129.0,-37.8118,144.9762
ID757124481,26 Forster St,3,h,730000.0,27/05/2017,1.0,4.0,695.0,56.0,-37.96015,145.16618
ID315604742,28/60 Harp Rd,1,u,395000.0,30/07/2016,1.0,1.0,0.0,14.0,-37.7999,145.0544
ID309495818,408 Moreland Rd,3,h,1200000.0,3/06/2017,1.0,1.0,473.0,129.0,-37.7535,144.94643
ID222254172,2 Celia St,6,h,2250000.0,10/09/2016,3.0,2.0,650.0,79.0,-37.8534,145.0785
ID123114894,2 Sanicki Ct,3,t,670000.0,27/11/2016,1.0,2.0,233.0,59.0,-37.9376,145.0784
ID514744885,17/16 Mawbey St,1,u,392000.0,17/06/2017,1.0,1.0,0.0,18.0,-37.78993,144.92306000000005
ID732322983,12b Coates St,4,t,1435000.0,6/08/2016,3.0,2.0,291.0,7.0,-37.9278,145.0337
ID506385347,6/5 Seaver Gr,2,u,340000.0,24/09/2016,1.0,1.0,151.0,44.0,-37.7126,144.99
ID763813358,480 Whitehorse Rd,3,h,1700000.0,4/06/2016,1.0,1.0,763.0,89.0,-37.8148,145.0965
ID981042368,9/2 Alfriston St,1,u,369000.0,18/03/2017,1.0,1.0,1547.0,49.0,-37.8749,144.9903
ID615699443,3/26 Ross St,3,h,800000.0,10/12/2016,2.0,2.0,331.0,9.0,-37.8847,144.9992
ID804445479,1c Mary St,2,h,770000.0,18/06/2016,2.0,1.0,76.0,6.0,-37.7443,145.0015
ID595300444,10/24 Eldridge St,2,u,316000.0,27/06/2016,1.0,1.0,0.0,59.0,-37.789,144.8932
ID819257409,5 Koorang La,3,h,1100000.0,18/06/2016,2.0,1.0,66.0,6.0,-37.8181,145.007
ID340122427,196 Melville Rd,2,h,816000.0,28/08/2016,2.0,1.0,343.0,89.0,-37.7552,144.9458
ID506311924,27 Higinbotham St,3,h,947000.0,7/11/2016,1.0,1.0,372.0,99.0,-37.735,144.9581
ID820865577,29 Hope St,3,h,1050000.0,24/09/2016,2.0,1.0,453.0,71.0,-37.7388,144.9844
ID534751702,11 Church St,3,h,1100500.0,19/08/2017,2.0,2.0,427.0,83.0,-37.79105,144.87913999999995
ID170690727,11 Turfan Cl,4,h,700000.0,26/08/2017,2.0,2.0,726.0,39.0,-37.72649000000001,144.80992
ID233754768,1/19 Robe St,2,u,586500.0,3/06/2017,1.0,1.0,3093.0,10.0,-37.86506,144.97777
ID586661232,50 Windella Av,3,h,2125000.0,16/09/2017,2.0,2.0,741.0,102.0,-37.7955,145.05046000000004
ID289710694,5/106 Addison St,2,u,680000.0,24/09/2016,1.0,1.0,0.0,89.0,-37.8811,144.9797
ID771571154,129 Outhwaite Rd,2,h,875000.0,24/06/2017,1.0,3.0,671.0,19.0,-37.739020000000004,145.04529
ID971110744,8 Hicks St,3,h,1051000.0,12/08/2017,2.0,2.0,597.0,10.0,-37.98703,145.09131000000005
ID809405876,31 Norma Rd,3,h,1131000.0,17/06/2017,1.0,2.0,697.0,131.0,-37.841879999999996,145.16982
ID276949818,49 Gowrie St,4,h,1137500.0,4/06/2016,1.0,2.0,696.0,7.0,-37.9157,145.0802
ID790366541,47 Churchill Wy,3,h,710000.0,19/08/2017,1.0,2.0,837.0,59.0,-37.796820000000004,145.30467
ID582603402,4/110 Walpole St,2,u,700000.0,6/05/2017,1.0,1.0,0.0,49.0,-37.7977,145.0333
ID638710024,39 Shrewsbury St,4,h,1365000.0,22/05/2016,1.0,1.0,582.0,59.0,-37.9129,145.0598
ID686990967,1A Brian St,4,t,1185000.0,10/12/2016,2.0,2.0,305.0,7.0,-37.9245,145.0507
ID232932425,10 Tanami Ct,4,h,1401000.0,6/08/2016,2.0,2.0,617.0,69.0,-37.7582,145.0889
ID289402412,9 Armin St,4,h,950000.0,16/09/2017,2.0,2.0,758.0,44.0,-37.88863,145.23435
ID844278567,21/70 Oshanassy St,2,u,560000.0,25/02/2017,1.0,1.0,2300.0,44.0,-37.7997,144.9472
ID408062951,21 Tait St,3,h,950000.0,14/05/2016,2.0,2.0,281.0,69.0,-37.8431,144.8845
ID281619549,76 Leopold St,3,h,2695000.0,12/11/2016,2.0,1.0,215.0,109.0,-37.8361,144.9831
ID732520766,26 Calverton Rd,4,h,500000.0,22/08/2016,1.0,2.0,574.0,34.0,-37.7336,144.8226
ID276815921,59 Glenview Rd,3,h,1205000.0,23/04/2016,1.0,2.0,650.0,19.0,-37.736,144.9202
ID223016938,44 Greenhills Dr,3,h,330000.0,22/07/2017,1.0,1.0,654.0,49.0,-37.67195,144.5788
ID275388813,27 Bevan St,4,h,2400000.0,3/12/2016,2.0,2.0,744.0,34.0,-37.8147,145.0748
ID680821733,13 Willonga St,3,h,1000000.0,25/02/2017,1.0,2.0,697.0,19.0,-37.7273,144.917
ID340422844,8 Riley St,3,h,1000000.0,12/11/2016,2.0,2.0,575.0,59.0,-37.9215,145.0925
ID827445575,7/282 Barkly St,1,u,360000.0,13/05/2017,1.0,0.0,0.0,60.0,-37.8749,144.9799
ID337345215,165 Spring St,2,h,762000.0,3/09/2017,1.0,1.0,556.0,69.0,-37.72422,145.00141000000005
ID423370122,4 Surrey St,4,h,870000.0,3/12/2016,3.0,5.0,591.0,9.0,-37.7127,144.9489
ID240458152,29 Seves St,3,h,1280000.0,24/06/2017,1.0,1.0,798.0,49.0,-37.86677,144.83722
ID543567479,26 South St,3,h,810000.0,4/03/2017,2.0,2.0,592.0,69.0,-37.7149,144.9473
ID666410660,9 Banks Pl,3,h,742000.0,26/08/2017,2.0,2.0,375.0,44.0,-37.68415,144.8999
ID875087333,7 Ambrose St,4,h,1375000.0,3/09/2017,2.0,3.0,652.0,49.0,-37.78145,145.13598000000005
ID623110938,146 North Rd,3,h,812000.0,12/06/2016,1.0,2.0,696.0,69.0,-37.7223,145.0126
ID860706645,2/27 Horton St,2,t,710000.0,15/07/2017,2.0,1.0,126.0,6.0,-37.72357,144.98561999999995
ID641759623,9a The Crossway,3,h,650000.0,7/05/2016,2.0,2.0,3977.0,6.0,-37.747,144.8663
ID818321169,1413 Dandenong Rd,5,h,1600000.0,15/10/2016,2.0,2.0,639.0,59.0,-37.8915,145.0844
ID233931804,33 Walker St,4,h,1400000.0,28/08/2016,2.0,2.0,595.0,119.0,-37.7641,144.9265
ID785589481,22 Waterloo Rd,3,h,1350000.0,24/06/2017,1.0,0.0,271.0,109.0,-37.7754,145.00229
ID291565172,2/4 Manly Ct,2,t,525000.0,27/05/2017,2.0,1.0,143.0,59.0,-37.72037,144.97023000000004
ID706141531,3/1 Inga St,3,u,740000.0,3/06/2017,1.0,1.0,211.0,15.0,-37.899409999999996,145.11523
ID224827173,12 Newcastle St,3,h,890000.0,26/07/2016,1.0,2.0,495.0,69.0,-37.7521,145.0114
ID834313567,2/44 Railway Pde S,3,u,700000.0,4/06/2016,2.0,1.0,224.0,13.0,-37.8738,145.1054
ID868689324,9 Sussex St,5,h,4700000.0,12/11/2016,3.0,2.0,1073.0,8.0,-37.918,144.9911
ID537947512,8 Sydenham St,3,h,1600000.0,27/05/2017,2.0,3.0,598.0,59.0,-37.95357,145.02651
ID592859351,107/61 Stawell St,1,u,432000.0,15/07/2017,1.0,1.0,7455.0,4.0,-37.82201,145.0104
ID638081172,84 May St,4,h,970000.0,25/02/2017,1.0,2.0,708.0,59.0,-37.833,144.8494
ID212519192,2/1073 Centre Rd,4,h,651000.0,7/05/2016,2.0,2.0,214.0,9.0,-37.9244,145.0883
ID467044823,31 Newman St,3,h,1200000.0,30/07/2016,2.0,1.0,332.0,99.0,-37.7569,144.9861
ID743792700,37 Newton St,5,h,2400000.0,12/08/2017,3.0,2.0,593.0,3.0,-37.83199000000001,145.10877
ID214005282,13/55 Darling St,2,u,650000.0,4/06/2016,1.0,1.0,0.0,33.0,-37.8344,144.9916
ID555233584,1/19 Dermot St,2,h,752500.0,18/06/2016,1.0,1.0,308.0,69.0,-37.9191,145.0855
ID512371693,133 Morell St,3,h,780000.0,3/09/2017,1.0,3.0,618.0,59.0,-37.69836,144.93891000000005
ID441187745,247 Barkly St,3,h,1225000.0,28/08/2016,1.0,1.0,248.0,19.0,-37.8714,144.9802
ID623676615,1/381 Elgar Rd,3,t,943000.0,29/07/2017,1.0,1.0,248.0,19.0,-37.82335,145.11358
ID622130268,6/99 Neerim Rd,2,u,350000.0,18/06/2016,1.0,1.0,0.0,59.0,-37.8868,145.0408
ID687156971,17 Longmuir Rd,3,h,785000.0,4/03/2017,1.0,2.0,0.0,49.0,-37.7114,145.0885
ID160183165,2a Iris St,2,h,633000.0,14/05/2016,1.0,1.0,276.0,54.0,-37.8454,145.0971
ID546692174,45 Yarra St,3,h,1195000.0,27/11/2016,2.0,1.0,120.0,21.0,-37.8022,144.9954
ID919018832,39 Eveline St,3,h,1125000.0,8/10/2016,1.0,1.0,278.0,109.0,-37.7701,144.9633
ID796760761,4 Longview Rd,3,h,515000.0,19/08/2017,1.0,0.0,915.0,49.0,-37.78495,145.3919
ID919630292,4 Greenhill Ct,5,h,1336000.0,4/03/2017,3.0,3.0,736.0,39.0,-37.7683,145.0881
ID582350967,2 Raven St,5,h,1510000.0,9/09/2017,2.0,3.0,677.0,49.0,-37.793479999999995,145.15241
ID929419660,44 Granite Wy,4,h,1100000.0,15/07/2017,4.0,2.0,500.0,8.0,-37.73573,144.87531
ID869181191,24 Home St,4,h,1162000.0,27/11/2016,3.0,4.0,695.0,59.0,-37.7264,145.0198
ID730432687,314/360 Lygon St,1,u,385000.0,20/05/2017,1.0,1.0,0.0,8.0,-37.7679,144.9725
ID974455970,2/9 Grace St,3,t,800000.0,17/06/2017,2.0,1.0,161.0,7.0,-37.735659999999996,144.89368000000005
ID592129561,22 Campbell St,3,h,1310000.0,19/08/2017,1.0,1.0,782.0,59.0,-37.869409999999995,145.17108000000005
ID864214122,707 Toorak Rd,4,h,3080000.0,26/08/2017,2.0,3.0,620.0,89.0,-37.84391,145.03376
ID451400651,41 Estelle St,3,h,980000.0,9/09/2017,2.0,1.0,573.0,49.0,-37.77892,145.09281000000001
ID840293801,32 Tyler St,3,h,560000.0,7/05/2016,1.0,2.0,591.0,79.0,-37.7333,145.0353
ID702190305,24 Florence St,5,h,1790000.0,29/04/2017,3.0,2.0,635.0,99.0,-37.7516,144.9593
ID777351515,1/1 Nangana Rd,2,u,602000.0,3/06/2017,1.0,1.0,1166.0,18.0,-37.88674,145.07234
ID347593195,23 Waltham St,4,h,1290000.0,3/06/2017,2.0,0.0,202.0,59.0,-37.78358,144.92927
ID225377843,35 Bevis St,3,h,9000000.0,29/07/2017,1.0,1.0,744.0,59.0,-37.93168,145.16126
ID902770253,169 Balcombe Rd,4,h,1700000.0,17/06/2017,2.0,2.0,731.0,39.0,-37.98035,145.05593000000005
ID664609533,39 Elimatta Rd,3,h,1430000.0,22/05/2016,2.0,2.0,603.0,74.0,-37.9023,145.0568
ID296408318,3/136 New St,3,u,1392000.0,13/05/2017,2.0,1.0,188.0,49.0,-37.9181,144.9933
ID665527461,22 Cavanagh St,4,h,1740000.0,29/07/2017,2.0,2.0,721.0,9.0,-37.9641,145.06547
ID843518235,22 Kalonga Rd,4,h,1650000.0,26/08/2017,2.0,3.0,868.0,59.0,-37.802170000000004,145.10183
ID787433247,11 Sackville St,4,h,1000500.0,30/07/2016,2.0,1.0,592.0,69.0,-37.7478,145.0477
ID531327863,2/42 Railway Pde,2,t,510000.0,17/09/2016,1.0,1.0,110.0,6.0,-37.7282,144.928
ID521057744,54b Salisbury St,3,t,842500.0,18/06/2016,2.0,1.0,216.0,24.0,-37.7607,144.9314
ID423112607,11 Rove La,2,h,365500.0,23/09/2017,1.0,2.0,184.0,49.0,-37.60835,145.12073
ID162704107,30 Stirling St,3,h,2180000.0,19/08/2017,1.0,2.0,372.0,114.0,-37.809459999999994,145.04251000000005
ID935069150,1/16 Osborne Av,2,t,965000.0,9/09/2017,2.0,1.0,704.0,39.0,-37.85698,145.04686
ID353556986,2/530 Victoria St,2,u,497000.0,28/05/2016,1.0,1.0,0.0,42.0,-37.7647,144.9412
ID640483497,1/60 Moonya Rd,3,u,820000.0,3/09/2016,1.0,2.0,0.0,30.0,-37.897,145.0623
ID979351391,72 Gooch St,3,t,865000.0,7/11/2016,2.0,2.0,158.0,49.0,-37.7586,145.0056
ID413754109,10/68 Kororoit Creek Rd,1,u,285000.0,10/09/2016,1.0,1.0,0.0,49.0,-37.8571,144.8841
ID783393628,1/15 Ross St,3,u,760000.0,18/06/2016,2.0,1.0,198.0,11.0,-37.7357,144.8908
ID120873478,129 Kerferd Rd,3,h,1900000.0,18/03/2017,1.0,0.0,209.0,119.0,-37.8468,144.9546
ID760048104,3 Plant St,4,h,3460000.0,4/06/2016,2.0,2.0,502.0,3.0,-37.8515,145.0324
ID629761583,6 Carlisle St,3,h,980000.0,19/11/2016,1.0,1.0,485.0,79.0,-37.7525,145.0106
ID556811770,325 Forest Rd,3,h,477000.0,8/07/2017,1.0,1.0,518.0,59.0,-37.85971,145.31036
ID539282064,373 Brunswick Rd,3,h,1300000.0,8/04/2017,2.0,3.0,299.0,94.0,-37.7759,144.952
ID888509390,17 Goodwood Dr,3,h,683000.0,26/08/2017,2.0,2.0,664.0,41.0,-37.724740000000004,144.79545
ID526854809,27 Marion Av,3,h,780000.0,15/07/2017,2.0,3.0,1469.0,34.0,-37.79335,145.30773
ID941974314,4/64 Edward St,3,u,760000.0,17/06/2017,1.0,1.0,178.0,16.0,-37.96224,145.01683
ID811008652,3/14 Merton St,1,u,421000.0,24/09/2016,1.0,1.0,0.0,27.0,-37.7753,145.0419
ID225280832,31 Hardwick St,3,h,885000.0,18/06/2016,1.0,2.0,255.0,99.0,-37.7493,144.9701
ID494572960,10 Dawe Ct,3,h,515000.0,3/06/2017,1.0,2.0,565.0,22.0,-37.868520000000004,144.68039
ID894949545,3 Kimber St,3,h,1330000.0,22/04/2017,1.0,1.0,154.0,119.0,-37.8264,145.0123
ID647660029,3 Johnson St,4,h,2053000.0,17/06/2017,3.0,2.0,354.0,49.0,-37.81691,145.03721000000004
ID801156206,7/7 Simpson St,2,u,430000.0,15/10/2016,1.0,1.0,0.0,49.0,-37.7813,145.0062
ID508307219,6 Brady St,3,h,1275000.0,18/03/2017,2.0,1.0,132.0,119.0,-37.821999999999996,145.0041
ID368326040,22/49 Walsh St,1,u,567500.0,19/11/2016,1.0,1.0,0.0,49.0,-37.8368,144.9848
ID601443746,15 May St,4,h,1820000.0,16/09/2017,2.0,2.0,412.0,79.0,-37.93598,145.01152
ID460623893,73 Linacre Rd,3,h,1403000.0,10/12/2016,1.0,2.0,495.0,69.0,-37.9428,145.0092
ID261656002,44 Meek St,4,h,2260000.0,26/08/2017,2.0,2.0,881.0,4.0,-37.90217,144.99337
ID811170831,83 Cardigan St,2,h,840000.0,8/10/2016,1.0,0.0,66.0,119.0,-37.8049,144.9644
ID372138367,5 Charles St,3,h,1465000.0,4/03/2017,2.0,0.0,134.0,119.0,-37.8093,144.9944
ID504723020,6 Tame St,6,h,615000.0,12/08/2017,3.0,1.0,850.0,39.0,-37.62856,144.71825
ID319341403,8 Geddes St,2,h,710000.0,4/06/2016,1.0,1.0,214.0,129.0,-37.7776,144.9142
ID812986558,115/150 Peel St,2,u,470000.0,7/11/2016,1.0,1.0,0.0,13.0,-37.8044,144.9566
ID750661290,62 Northumberland Rd,3,h,790000.0,11/03/2017,1.0,2.0,568.0,59.0,-37.7727,144.8417
ID791180596,35 Percy St,2,h,705000.0,23/04/2016,1.0,1.0,161.0,109.0,-37.7646,144.9586
ID160936231,2/1 Alexandra Av,2,u,1350000.0,12/08/2017,2.0,1.0,0.0,89.0,-37.82863,144.98514
ID164089207,1 Hillside Rd,5,h,2530000.0,13/08/2016,3.0,1.0,1850.0,109.0,-37.7465,145.0612
ID402294322,8 Orgill St,2,h,488000.0,12/08/2017,1.0,1.0,414.0,29.0,-37.99173,145.22308999999996
ID885168569,3/16 McComas St,2,u,436000.0,10/09/2016,1.0,1.0,140.0,8.0,-37.7285,145.0242
ID444373274,30 Davidson St,5,h,925000.0,24/09/2016,3.0,4.0,922.0,5.0,-37.6961,144.9865
ID487890457,132 Templewood Cr,3,h,1107500.0,8/07/2017,3.0,1.0,668.0,5.0,-37.75962,144.86675
ID888506769,12 Merricks St,3,h,575500.0,23/09/2017,1.0,3.0,580.0,49.0,-37.6798,144.90936000000005
ID587575821,51 Hunter St,2,h,1145000.0,19/11/2016,1.0,1.0,197.0,59.0,-37.8215,145.0054
ID640824651,8 Nyah St,3,h,915000.0,11/03/2017,1.0,2.0,610.0,27.0,-37.7359,144.868
ID190071248,203 Munro St,4,h,1400000.0,18/06/2016,1.0,1.0,856.0,49.0,-37.7432,144.9481
ID669364916,24 Lyell St,3,h,1250000.0,17/09/2016,2.0,1.0,108.0,129.0,-37.8363,144.9509
ID386202848,1/13 Narong Rd,2,u,536000.0,25/02/2017,1.0,1.0,771.0,59.0,-37.8686,145.0239
ID508785714,5 Schofield St,4,h,1426000.0,10/09/2016,2.0,1.0,720.0,69.0,-37.9394,145.0408
ID452482534,4/47 Middle Rd,2,u,420000.0,25/02/2017,1.0,1.0,0.0,49.0,-37.7678,144.8899
ID638329045,27 Connie St,4,h,1255000.0,28/08/2016,2.0,2.0,610.0,69.0,-37.9207,145.0757
ID686916712,106 Malpas St,3,h,880000.0,16/09/2017,1.0,0.0,480.0,129.0,-37.73346,145.01506
ID712888324,4 The Parade,2,h,950000.0,7/05/2016,1.0,1.0,173.0,119.0,-37.7731,144.9206
ID952621011,4/97 Earl St,4,t,1000000.0,24/09/2016,3.0,2.0,317.0,27.0,-37.794000000000004,145.032
ID325397208,4/24 Grandview Gr,1,u,400000.0,12/08/2017,1.0,2.0,0.0,59.0,-37.851259999999996,145.00832
ID959724663,146 Elizabeth St,3,h,2000000.0,24/09/2016,1.0,1.0,973.0,5.0,-37.7284,144.9843
ID696148890,20 King St,2,h,780000.0,27/05/2017,1.0,0.0,117.0,119.0,-37.84998,144.99499
ID716306582,686A Hampton St,4,t,2250000.0,27/11/2016,2.0,2.0,230.0,7.0,-37.9237,145.0056
ID265668604,53 Derby St,2,h,951000.0,15/07/2017,1.0,1.0,172.0,119.0,-37.7638,144.9089
ID881693366,10 Jersey St,3,h,862500.0,24/06/2017,1.0,2.0,490.0,19.0,-37.73533,144.95303
ID458363890,371 Station St,3,h,1031000.0,17/06/2017,1.0,2.0,612.0,69.0,-37.76063,145.02139
ID467020803,16 Hayes Pde,5,h,958000.0,29/04/2017,2.0,2.0,706.0,69.0,-37.7328,144.9281
ID882129767,5 Blairgowrie Ct,3,h,3025000.0,22/04/2017,2.0,4.0,649.0,52.0,-37.9056,144.9893
ID340198570,111 Hanson Rd,4,h,600000.0,23/09/2017,2.0,2.0,630.0,16.0,-37.58905,144.93658
ID615421194,186 Mascoma St,5,h,910000.0,8/04/2017,2.0,2.0,533.0,54.0,-37.7189,144.9044
ID466160919,48a Celia St,4,t,1250000.0,17/09/2016,2.0,2.0,314.0,9.0,-37.9299,145.0598
ID888509390,17 Goodwood Dr,3,h,683000.0,26/08/2017,2.0,2.0,664.0,41.0,-37.724740000000004,144.79545
ID834419691,69 Gloucester Rd,3,h,1555000.0,16/09/2017,1.0,4.0,649.0,69.0,-37.87,145.08803
ID985024389,10 May St,4,h,931000.0,6/08/2016,1.0,1.0,499.0,29.0,-37.733000000000004,144.9988
ID750661290,62 Northumberland Rd,3,h,790000.0,11/03/2017,1.0,2.0,568.0,59.0,-37.7727,144.8417
